AvgSpotLen	BioProject	BioSample	Experiment	Instrument	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	biomaterial_provider	biorep	labexpid	labversion	localization_description	readtype	readtype_description	replicate	replicate_description	rnaextract	rnaextract_description	source_name	spikeinpool	Assay_Type	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	datatype	datatype_description
151		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	1204	646	2012-07-17	SRR521453	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
151		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	1204	661	2012-07-17	SRR521454	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	5339	3104	2012-07-17	SRR521455	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	3948	3430	2012-07-17	SRR521456	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	3434	2952	2012-07-17	SRR521457	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
151		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	878	409	2012-07-17	SRR521458	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
151		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	924	445	2012-07-17	SRR521459	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	6342	3771	2012-07-17	SRR521460	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	5056	2870	2012-07-17	SRR521461	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	6057	3549	2012-07-17	SRR521462	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	5420	3111	2012-07-17	SRR521463	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	1855	1620	2012-07-17	SRR521464	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087943	SRX159822	Illumina Genome Analyzer	PAIRED	GSM958729: Caltech_RnaSeq_K562_2x75_200	2012-07-13	1884	1647	2012-07-17	SRR521465	SRS350172	SRP014320	GSM958729	ATCC		10567,10517			2x75	Paired 75 nt reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3531	2102	2012-07-17	SRR521470	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	4177	2605	2012-07-17	SRR521471	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3732	2587	2012-07-17	SRR521472	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3658	2399	2012-07-17	SRR521473	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3445	2272	2012-07-17	SRR521474	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3313	1887	2012-07-17	SRR521475	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087946	SRX159823	Illumina Genome Analyzer	PAIRED	GSM958732: Caltech_RnaSeq_HepG2_2x75_200	2012-07-13	3376	2255	2012-07-17	SRR521476	SRS350175	SRP014320	GSM958732	ATCC		10879,10878			2x75	Paired 75 nt reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3519	2421	2012-07-17	SRR521477	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3515	2419	2012-07-17	SRR521478	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3642	2498	2012-07-17	SRR521479	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3629	2483	2012-07-17	SRR521480	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3694	2521	2012-07-17	SRR521481	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3596	2437	2012-07-17	SRR521482	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	3413	2257	2012-07-17	SRR521483	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202		SAMN01087947	SRX159824	Illumina Genome Analyzer	PAIRED	GSM958733: Caltech_RnaSeq_H1-hESC_2x75_200	2012-07-13	4240	2645	2012-07-17	SRR521484	SRS350176	SRP014320	GSM958733	WiCell Research Institute		11289,11288,10874,11286			2x75	Paired 75 nt reads	1,3,2,4				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087948	SRX159825	Illumina Genome Analyzer	PAIRED	GSM958734: Caltech_RnaSeq_HUVEC_2x75_200	2012-07-13	3420	2291	2012-07-17	SRR521485	SRS350177	SRP014320	GSM958734	Lonza		10885,10883			2x75	Paired 75 nt reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087948	SRX159825	Illumina Genome Analyzer	PAIRED	GSM958734: Caltech_RnaSeq_HUVEC_2x75_200	2012-07-13	3522	2110	2012-07-17	SRR521486	SRS350177	SRP014320	GSM958734	Lonza		10885,10883			2x75	Paired 75 nt reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087948	SRX159825	Illumina Genome Analyzer	PAIRED	GSM958734: Caltech_RnaSeq_HUVEC_2x75_200	2012-07-13	3557	2130	2012-07-17	SRR521487	SRS350177	SRP014320	GSM958734	Lonza		10885,10883			2x75	Paired 75 nt reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087948	SRX159825	Illumina Genome Analyzer	PAIRED	GSM958734: Caltech_RnaSeq_HUVEC_2x75_200	2012-07-13	3520	2400	2012-07-17	SRR521488	SRS350177	SRP014320	GSM958734	Lonza		10885,10883			2x75	Paired 75 nt reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087948	SRX159825	Illumina Genome Analyzer	PAIRED	GSM958734: Caltech_RnaSeq_HUVEC_2x75_200	2012-07-13	3427	2305	2012-07-17	SRR521489	SRS350177	SRP014320	GSM958734	Lonza		10885,10883			2x75	Paired 75 nt reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	2867	1911	2012-07-17	SRR521490	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	2950	1659	2012-07-17	SRR521491	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	3306	1634	2012-07-17	SRR521492	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	3458	2083	2012-07-17	SRR521493	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	3377	2041	2012-07-17	SRR521494	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087949	SRX159826	Illumina Genome Analyzer	PAIRED	GSM958735: Caltech_RnaSeq_HeLa-S3_2x75_200	2012-07-13	3369	2262	2012-07-17	SRR521495	SRS350178	SRP014320	GSM958735	ATCC		10881,10882			2x75	Paired 75 nt reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087950	SRX159827	Illumina Genome Analyzer	PAIRED	GSM958736: Caltech_RnaSeq_NHEK_2x75_200	2012-07-13	3349	2304	2012-07-17	SRR521496	SRS350179	SRP014320	GSM958736	Lonza		10884,11586			2x75	Paired 75 nt reads	1,2				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087950	SRX159827	Illumina Genome Analyzer	PAIRED	GSM958736: Caltech_RnaSeq_NHEK_2x75_200	2012-07-13	3404	2278	2012-07-17	SRR521497	SRS350179	SRP014320	GSM958736	Lonza		10884,11586			2x75	Paired 75 nt reads	1,2				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087950	SRX159827	Illumina Genome Analyzer	PAIRED	GSM958736: Caltech_RnaSeq_NHEK_2x75_200	2012-07-13	3238	1975	2012-07-17	SRR521498	SRS350179	SRP014320	GSM958736	Lonza		10884,11586			2x75	Paired 75 nt reads	1,2				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087950	SRX159827	Illumina Genome Analyzer	PAIRED	GSM958736: Caltech_RnaSeq_NHEK_2x75_200	2012-07-13	5179	2983	2012-07-17	SRR521499	SRS350179	SRP014320	GSM958736	Lonza		10884,11586			2x75	Paired 75 nt reads	1,2				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087950	SRX159827	Illumina Genome Analyzer	PAIRED	GSM958736: Caltech_RnaSeq_NHEK_2x75_200	2012-07-13	4822	2724	2012-07-17	SRR521500	SRS350179	SRP014320	GSM958736	Lonza		10884,11586			2x75	Paired 75 nt reads	1,2				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
151		SAMN01087956	SRX159828	Illumina Genome Analyzer	PAIRED	GSM958742: Caltech_RnaSeq_GM12878_2x75_400	2012-07-13	578	267	2012-07-17	SRR521510	SRS350185	SRP014320	GSM958742	Coriell		10516			2x75	Paired 75 nt reads	2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087956	SRX159828	Illumina Genome Analyzer	PAIRED	GSM958742: Caltech_RnaSeq_GM12878_2x75_400	2012-07-13	3523	3045	2012-07-17	SRR521511	SRS350185	SRP014320	GSM958742	Coriell		10516			2x75	Paired 75 nt reads	2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087956	SRX159828	Illumina Genome Analyzer	PAIRED	GSM958742: Caltech_RnaSeq_GM12878_2x75_400	2012-07-13	3515	3058	2012-07-17	SRR521512	SRS350185	SRP014320	GSM958742	Coriell		10516			2x75	Paired 75 nt reads	2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202		SAMN01087957	SRX159829	Illumina Genome Analyzer	PAIRED	GSM958743: Caltech_RnaSeq_H1-hESC_2x75_400	2012-07-13	2809	1270	2012-07-17	SRR521513	SRS350186	SRP014320	GSM958743	WiCell Research Institute		10876			2x75	Paired 75 nt reads	1				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087957	SRX159829	Illumina Genome Analyzer	PAIRED	GSM958743: Caltech_RnaSeq_H1-hESC_2x75_400	2012-07-13	2741	1847	2012-07-17	SRR521514	SRS350186	SRP014320	GSM958743	WiCell Research Institute		10876			2x75	Paired 75 nt reads	1				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087957	SRX159829	Illumina Genome Analyzer	PAIRED	GSM958743: Caltech_RnaSeq_H1-hESC_2x75_400	2012-07-13	3017	2011	2012-07-17	SRR521515	SRS350186	SRP014320	GSM958743	WiCell Research Institute		10876			2x75	Paired 75 nt reads	1				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087958	SRX159830	Illumina Genome Analyzer	PAIRED	GSM958744: Caltech_RnaSeq_HSMM_2x75_200	2012-07-13	6455	3896	2012-07-17	SRR521516	SRS350187	SRP014320	GSM958744	Refer to the protocol documents for differing sources		11584,11585			2x75	Paired 75 nt reads	1,2				HSMM		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087958	SRX159830	Illumina Genome Analyzer	PAIRED	GSM958744: Caltech_RnaSeq_HSMM_2x75_200	2012-07-13	4706	2680	2012-07-17	SRR521517	SRS350187	SRP014320	GSM958744	Refer to the protocol documents for differing sources		11584,11585			2x75	Paired 75 nt reads	1,2				HSMM		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087958	SRX159830	Illumina Genome Analyzer	PAIRED	GSM958744: Caltech_RnaSeq_HSMM_2x75_200	2012-07-13	5793	3418	2012-07-17	SRR521518	SRS350187	SRP014320	GSM958744	Refer to the protocol documents for differing sources		11584,11585			2x75	Paired 75 nt reads	1,2				HSMM		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087958	SRX159830	Illumina Genome Analyzer	PAIRED	GSM958744: Caltech_RnaSeq_HSMM_2x75_200	2012-07-13	5363	3101	2012-07-17	SRR521519	SRS350187	SRP014320	GSM958744	Refer to the protocol documents for differing sources		11584,11585			2x75	Paired 75 nt reads	1,2				HSMM		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	1045	308	2012-07-17	SRR521520	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	5777	3466	2012-07-17	SRR521521	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	4928	2804	2012-07-17	SRR521522	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	5171	3053	2012-07-17	SRR521523	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	4839	2783	2012-07-17	SRR521524	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	4767	2736	2012-07-17	SRR521525	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
